"iso","model","rcp","ssp","rawtotal","flextotal","f2mort","f2total","meantas","impact_source","case_gamma","case_population","case_batch_collapsed"
"MNE","IIASA GDP","rcp85","SSP5",36.823295628618,18.6484686815458,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"KNA","IIASA GDP","rcp85","SSP5",-38.7273164260449,-21.4164677143226,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"KNA","IIASA GDP","rcp85","SSP5",-38.7273164260449,-29.23651675069,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"KNA","IIASA GDP","rcp85","SSP5",-38.7273164260449,-35.1311092398616,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"KNA","IIASA GDP","rcp85","SSP5",-38.7273164260449,-36.3996011575379,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"KNA","IIASA GDP","rcp85","SSP5",-38.7273164260449,-36.0985591177202,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"CIV","IIASA GDP","rcp85","SSP5",14.4858885580777,7.78653373352229,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"CIV","IIASA GDP","rcp85","SSP5",14.4858885580777,17.7792549202665,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"CIV","IIASA GDP","rcp85","SSP5",14.4858885580777,31.8382789869995,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"CIV","IIASA GDP","rcp85","SSP5",14.4858885580777,36.3589499722827,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"CIV","IIASA GDP","rcp85","SSP5",14.4858885580777,35.210968153468,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"MYT","IIASA GDP","rcp85","SSP5",-43.7221030659808,-16.1270086790592,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"MYT","IIASA GDP","rcp85","SSP5",-43.7221030659808,-24.1044759017842,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"MYT","IIASA GDP","rcp85","SSP5",-43.7221030659808,-32.0245850466394,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"MYT","IIASA GDP","rcp85","SSP5",-43.7221030659808,-34.1658082574619,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"MYT","IIASA GDP","rcp85","SSP5",-43.7221030659808,-33.6356989435647,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"CHN","IIASA GDP","rcp85","SSP5",26.3092922144357,13.1830126640905,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"CHN","IIASA GDP","rcp85","SSP5",26.3092922144357,22.7503886685594,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"CHN","IIASA GDP","rcp85","SSP5",26.3092922144357,34.3016777879776,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"CHN","IIASA GDP","rcp85","SSP5",26.3092922144357,37.781640301903,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"CHN","IIASA GDP","rcp85","SSP5",26.3092922144357,36.9058164130767,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"ARM","IIASA GDP","rcp85","SSP5",-1.53969739451543,-15.5369896075481,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"ARM","IIASA GDP","rcp85","SSP5",-1.53969739451543,-9.90936951885148,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"ARM","IIASA GDP","rcp85","SSP5",-1.53969739451543,4.64899383149234,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"ARM","IIASA GDP","rcp85","SSP5",-1.53969739451543,10.1453071139448,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"ARM","IIASA GDP","rcp85","SSP5",-1.53969739451543,8.72216350133946,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"DOM","IIASA GDP","rcp85","SSP5",-59.3217277910387,-24.543202453833,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"DOM","IIASA GDP","rcp85","SSP5",-59.3217277910387,-35.7756459552958,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"DOM","IIASA GDP","rcp85","SSP5",-59.3217277910387,-46.3153176397894,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"DOM","IIASA GDP","rcp85","SSP5",-59.3217277910387,-49.0582958310952,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"DOM","IIASA GDP","rcp85","SSP5",-59.3217277910387,-48.3834653348548,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"MNG","IIASA GDP","rcp85","SSP5",-179.049482262497,-61.6480150373464,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"MNG","IIASA GDP","rcp85","SSP5",-179.049482262497,-90.1493514684587,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"MNG","IIASA GDP","rcp85","SSP5",-179.049482262497,-117.102240507864,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"MNG","IIASA GDP","rcp85","SSP5",-179.049482262497,-124.155340368364,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"MNG","IIASA GDP","rcp85","SSP5",-179.049482262497,-122.418528032905,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"UKR","IIASA GDP","rcp85","SSP5",-16.0592810598533,-24.8119377092456,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"UKR","IIASA GDP","rcp85","SSP5",-16.0592810598533,-25.3641923888142,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"UKR","IIASA GDP","rcp85","SSP5",-16.0592810598533,-18.0139709516801,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"UKR","IIASA GDP","rcp85","SSP5",-16.0592810598533,-14.652980324792,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"UKR","IIASA GDP","rcp85","SSP5",-16.0592810598533,-15.5400136815589,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"GHA","IIASA GDP","rcp85","SSP5",27.3652298604146,17.6752170497682,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"GHA","IIASA GDP","rcp85","SSP5",27.3652298604146,34.6825498335436,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"GHA","IIASA GDP","rcp85","SSP5",27.3652298604146,57.1363654565799,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"GHA","IIASA GDP","rcp85","SSP5",27.3652298604146,64.175427477802,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"GHA","IIASA GDP","rcp85","SSP5",27.3652298604146,62.3940082959821,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"TON","IIASA GDP","rcp85","SSP5",-45.7836336560741,-15.7683554117564,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"TON","IIASA GDP","rcp85","SSP5",-45.7836336560741,-23.6525331176346,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"TON","IIASA GDP","rcp85","SSP5",-45.7836336560741,-31.5367108235127,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"TON","IIASA GDP","rcp85","SSP5",-45.7836336560741,-33.6780798643847,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"TON","IIASA GDP","rcp85","SSP5",-45.7836336560741,-33.1475401268906,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"FIN","IIASA GDP","rcp85","SSP5",-119.182633168051,-115.476291313266,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"FIN","IIASA GDP","rcp85","SSP5",-119.182633168051,-148.432525545209,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"FIN","IIASA GDP","rcp85","SSP5",-119.182633168051,-164.867485494024,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"FIN","IIASA GDP","rcp85","SSP5",-119.182633168051,-166.47828511812,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"FIN","IIASA GDP","rcp85","SSP5",-119.182633168051,-166.192768998338,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"LBY","IIASA GDP","rcp85","SSP5",13.2389067316083,5.44506566010984,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"LBY","IIASA GDP","rcp85","SSP5",13.2389067316083,10.0495499374315,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"LBY","IIASA GDP","rcp85","SSP5",13.2389067316083,15.9086685129309,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"LBY","IIASA GDP","rcp85","SSP5",13.2389067316083,17.7166823237464,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"LBY","IIASA GDP","rcp85","SSP5",13.2389067316083,17.2601091102406,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"CYM","IIASA GDP","rcp85","SSP5",-5.33982047571061,-6.63349065393051,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"CYM","IIASA GDP","rcp85","SSP5",-5.33982047571061,-5.54777870397868,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"CYM","IIASA GDP","rcp85","SSP5",-5.33982047571061,-1.52709523608212,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"CYM","IIASA GDP","rcp85","SSP5",-5.33982047571061,0.0717639292892289,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"CYM","IIASA GDP","rcp85","SSP5",-5.33982047571061,-0.3445407410931,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"CAF","IIASA GDP","rcp85","SSP5",15.9146642326903,15.4555122280249,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"CAF","IIASA GDP","rcp85","SSP5",15.9146642326903,35.3061281848189,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"CAF","IIASA GDP","rcp85","SSP5",15.9146642326903,63.2386507034673,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"CAF","IIASA GDP","rcp85","SSP5",15.9146642326903,72.2208482616896,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"CAF","IIASA GDP","rcp85","SSP5",15.9146642326903,69.9398866003295,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"NCL","IIASA GDP","rcp85","SSP5",-37.8115756705961,-15.9129765833739,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"NCL","IIASA GDP","rcp85","SSP5",-37.8115756705961,-23.8694648750608,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"NCL","IIASA GDP","rcp85","SSP5",-37.8115756705961,-31.8259531667478,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"NCL","IIASA GDP","rcp85","SSP5",-37.8115756705961,-33.9869620046353,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"NCL","IIASA GDP","rcp85","SSP5",-37.8115756705961,-33.4515563647422,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"MUS","IIASA GDP","rcp85","SSP5",-44.8586005167988,-25.7238224212639,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"MUS","IIASA GDP","rcp85","SSP5",-44.8586005167988,-38.5857336318959,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"MUS","IIASA GDP","rcp85","SSP5",-44.8586005167988,-51.4476448425278,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"MUS","IIASA GDP","rcp85","SSP5",-44.8586005167988,-54.9409829559442,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"MUS","IIASA GDP","rcp85","SSP5",-44.8586005167988,-54.0754830583107,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"TJK","IIASA GDP","rcp85","SSP5",35.3612227798295,15.382399900392,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"TJK","IIASA GDP","rcp85","SSP5",35.3612227798295,29.3230040415546,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"TJK","IIASA GDP","rcp85","SSP5",35.3612227798295,47.4298776433617,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"TJK","IIASA GDP","rcp85","SSP5",35.3612227798295,53.0672209192492,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"TJK","IIASA GDP","rcp85","SSP5",35.3612227798295,51.6418882333354,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"LIE","IIASA GDP","rcp85","SSP5",-131.673208427567,-63.7065122696953,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"LIE","IIASA GDP","rcp85","SSP5",-131.673208427567,-88.5376200390479,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"LIE","IIASA GDP","rcp85","SSP5",-131.673208427567,-108.687295564737,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"LIE","IIASA GDP","rcp85","SSP5",-131.673208427567,-113.351597687525,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"LIE","IIASA GDP","rcp85","SSP5",-131.673208427567,-112.228164233867,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"BLR","IIASA GDP","rcp85","SSP5",-48.0450523790786,-44.5864137757704,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"BLR","IIASA GDP","rcp85","SSP5",-48.0450523790786,-52.736146942631,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"BLR","IIASA GDP","rcp85","SSP5",-48.0450523790786,-51.4568976288086,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"BLR","IIASA GDP","rcp85","SSP5",-48.0450523790786,-49.4811972743146,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"BLR","IIASA GDP","rcp85","SSP5",-48.0450523790786,-50.0355084713551,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"VGB","IIASA GDP","rcp85","SSP5",-35.384533531618,-19.9577750131104,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"VGB","IIASA GDP","rcp85","SSP5",-35.384533531618,-26.9225896002,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"VGB","IIASA GDP","rcp85","SSP5",-35.384533531618,-31.8780222409792,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"VGB","IIASA GDP","rcp85","SSP5",-35.384533531618,-32.8769424721055,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"VGB","IIASA GDP","rcp85","SSP5",-35.384533531618,-32.6432656994026,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"MLI","IIASA GDP","rcp85","SSP5",63.3573491040557,52.8391431001034,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"MLI","IIASA GDP","rcp85","SSP5",63.3573491040557,96.26354406788,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"MLI","IIASA GDP","rcp85","SSP5",63.3573491040557,151.024497980806,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"MLI","IIASA GDP","rcp85","SSP5",63.3573491040557,167.855418672374,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"MLI","IIASA GDP","rcp85","SSP5",63.3573491040557,163.60750561417,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"BES","IIASA GDP","rcp85","SSP5",-46.677747912211,-23.7980964754293,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"BES","IIASA GDP","rcp85","SSP5",-46.677747912211,-32.8306041543738,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"BES","IIASA GDP","rcp85","SSP5",-46.677747912211,-39.9520847941382,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"BES","IIASA GDP","rcp85","SSP5",-46.677747912211,-41.556295410003,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"BES","IIASA GDP","rcp85","SSP5",-46.677747912211,-41.1719774317346,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"RUS","IIASA GDP","rcp85","SSP5",-59.8384437787425,-41.2777375583856,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"RUS","IIASA GDP","rcp85","SSP5",-59.8384437787425,-49.7725529257189,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"RUS","IIASA GDP","rcp85","SSP5",-59.8384437787425,-50.1713326851459,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"RUS","IIASA GDP","rcp85","SSP5",-59.8384437787425,-48.8815717195172,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"RUS","IIASA GDP","rcp85","SSP5",-59.8384437787425,-49.2567734538966,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"BGR","IIASA GDP","rcp85","SSP5",64.5768302162313,3.06970801701451,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"BGR","IIASA GDP","rcp85","SSP5",64.5768302162313,19.0402006035377,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"BGR","IIASA GDP","rcp85","SSP5",64.5768302162313,44.6344522420715,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"BGR","IIASA GDP","rcp85","SSP5",64.5768302162313,53.2478237320554,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"BGR","IIASA GDP","rcp85","SSP5",64.5768302162313,51.0476423460172,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"USA","IIASA GDP","rcp85","SSP5",30.2692292954603,3.63991368862673,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"USA","IIASA GDP","rcp85","SSP5",30.2692292954603,12.6155635683134,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"USA","IIASA GDP","rcp85","SSP5",30.2692292954603,26.3616754715821,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"USA","IIASA GDP","rcp85","SSP5",30.2692292954603,30.918956794674,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"USA","IIASA GDP","rcp85","SSP5",30.2692292954603,29.7570639403522,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"ROU","IIASA GDP","rcp85","SSP5",38.551494207516,-11.8212188582731,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"ROU","IIASA GDP","rcp85","SSP5",38.551494207516,-1.07154369892719,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"ROU","IIASA GDP","rcp85","SSP5",38.551494207516,20.7849878527404,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"ROU","IIASA GDP","rcp85","SSP5",38.551494207516,28.6392920045152,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"ROU","IIASA GDP","rcp85","SSP5",38.551494207516,26.6169799005908,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"AGO","IIASA GDP","rcp85","SSP5",-36.4407938351318,-16.3522440322456,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"AGO","IIASA GDP","rcp85","SSP5",-36.4407938351318,-23.041134614608,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"AGO","IIASA GDP","rcp85","SSP5",-36.4407938351318,-28.7385375744635,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"AGO","IIASA GDP","rcp85","SSP5",-36.4407938351318,-30.1147553845173,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"AGO","IIASA GDP","rcp85","SSP5",-36.4407938351318,-29.7806031464874,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"TCD","IIASA GDP","rcp85","SSP5",66.492964315723,57.3073321124657,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"TCD","IIASA GDP","rcp85","SSP5",66.492964315723,96.7363800382147,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"TCD","IIASA GDP","rcp85","SSP5",66.492964315723,143.349015876975,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"TCD","IIASA GDP","rcp85","SSP5",66.492964315723,157.249667776297,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"TCD","IIASA GDP","rcp85","SSP5",66.492964315723,153.756298575242,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"ZAF","IIASA GDP","rcp85","SSP5",-11.996281499019,-3.99752986295741,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
"ZAF","IIASA GDP","rcp85","SSP5",-11.996281499019,-5.99629479443612,NA,NA,3,"fixed_to_3","all_gamma_values","unweighted","FALSE"
"ZAF","IIASA GDP","rcp85","SSP5",-11.996281499019,-7.99505972591483,NA,NA,4,"fixed_to_4","all_gamma_values","unweighted","FALSE"
"ZAF","IIASA GDP","rcp85","SSP5",-11.996281499019,-8.53793096803029,NA,NA,4.27160334542884,"data_meantas","all_gamma_values","unweighted","FALSE"
"ZAF","IIASA GDP","rcp85","SSP5",-11.996281499019,-8.40343067369159,NA,NA,4.20431164332799,"data_meantas_country","all_gamma_values","unweighted","FALSE"
"TKL","IIASA GDP","rcp85","SSP5",5.67177193293694,-5.31864590564045,NA,NA,2,"fixed_to_2","all_gamma_values","unweighted","FALSE"
